pub_date,title,description,link
2021-05-23 00:26:08,부산 청사포 앞바다에 빠진 20대 여성 해경에 구조,(부산=뉴스1) 손연우 기자 = 23일 새벽 1시 58분쯤 부산 청사포 입구 흰등대 앞 해상에서 한 20대 여성이 바다에 빠졌다가 해경에 구조됐다. 부산해경에 따르면 20대 여성 A씨는 이날 새벽 낚시꾼들의 낚시를 구경하던 중 무게중심을 잃고 실족해 해상으로 추락했다. 이를 목격한 시민의 신고를 접수한 해경은 송정파출소 연안구조정을 현장으로 급파해 A..,https://www.fnnews.com/news/202105230926089828
2021-05-23 23:10:58,국민의힘 당권 결국 '신구대결'..8명 28일 예비경선,"[파이낸셜뉴스] 오는 28일 치러지는 국민의힘 당 대표 예비 경선이 8명의 후보로 치러지게 됐다. ‘영남 대 비영남’ 구도로 예측되던 전당대회는 결국 중진과 신인의 대결구도로 완성됐다.24일 국민의힘에 따르면 지난 22일 등록 마감한 당권 후보에는 8명이 이름을 올렸다. 5선 조경태·주호영 의원, 4선 홍문표 의원, 3선 윤영석 의원, 원외 나경원 전 ..",https://www.fnnews.com/news/202105240755010162
2021-05-24 00:00:00,"CEPI, SK바이오사이언스 백신 개발에 최대 2369억 지원",SK바이오사이언스 연구원이 백신 개발을 위해 R&D를 진행하고 있다.(사진=SK바이오사이언스 제공) *재판매 및 DB 금지 [서울=뉴시스] 송연주 기자 = SK바이오사이언스가 현재,http://www.fnnews.com/news/202105240853396842
2021-05-24 00:00:00,"""트럼프와 다를거라더니…"" 바이든 대북정책 혹평한 볼턴","""공은 북한에 있다"" vs ""북에 영향주는 중국에 해법 있어"" 토니 블링컨 미국 국무부 장관이 명확하게 조율된 외교를 북한에 제시했으며, 북한의 반응을 기다리고 있다고 밝혔다. 블",http://www.fnnews.com/news/202105241743545330
2021-05-24 00:00:00,"文대통령과 악수 후 손 닦은 해리스…美 네티즌 ""무례해""(영상)",카멀라 해리스 미국 부통령이 23일(미국 현지시간) 문재인 대통령과 악수를 나눈 뒤 옷에 손을 닦고 있다. 출처: 백악관 유튜브 캡처 *재판매 및 DB 금지 【서울=뉴시스】이지은 ,http://www.fnnews.com/news/202105241815369073
2021-05-24 00:00:00,"""말하면 다 죽어""…어린 의붓딸 상습 성폭행·주먹질한 30대",© News1 이은현 디자이너 (제주=뉴스1) 오미란 기자 = 어린 의붓딸을 상습적으로 성폭행하고 주먹질까지 한 30대 계부가 중형을 선고받았다.제주지방법원 제2형사부(재판장 장찬,http://www.fnnews.com/news/202105241314385779
2021-05-24 00:00:00,칠레 코로나19 하루 사망자 132명 늘어 총 2만8518명,[산티아고=AP/뉴시스]3일(현지시간) 칠레 수도 산티아고에서 '코라손 솔리다리오' 페어가 열려 상인들이 코로나19 대유행으로 경제적 어려움을 겪고 있는 사람들에게 나눠줄 채소와 ,http://www.fnnews.com/news/202105240846261032
2021-05-24 00:00:00,"野 ""현대판 조공 44조에 고작 55만명 백신…日과 대비""",[서울=뉴시스]최동준 기자 = 조명희 국민의힘 의원. (공동취재사진) 2020.10.12. photo@newsis.com [서울=뉴시스] 문광호 김승민 기자 = 국민의힘은 24일 ,http://www.fnnews.com/news/202105241130307613
2021-05-24 00:00:00,"아주대 연구팀, 코로나19 억제 효과 '항바이러스 규명'",아주대 최상돈 교수 【파이낸셜뉴스 수원=장충식 기자】 코로나19 치료제 후보 물질을 연구 개발하고 있는 아주대 연구팀이 코로나19 바이러스 억제에 효과를 보이는 항바이러스 약물을 ,http://www.fnnews.com/news/202105241015423617
2021-05-24 00:00:00,"제넥신 ""인니 보건부장관 방문…백신 개발 협력""",제넥신은 인도네시아 부디 구나디 사디킨 보건부장관 등이 코로나19 백신 개발과 수급 협력을 위해 제넥신 본사를 방문했다고 24일 밝혔다. (사진=제넥신 제공) *재판매 및 DB 금,http://www.fnnews.com/news/202105241413000630
2021-05-24 00:00:00,"미국서 코로나19 우한연구소 유출설…中 ""거짓말"" 반박",[서울=뉴시스] [런던=뉴시스] 이지예 기자 = 2019년 12월 중국에서 코로나19가 처음으로 공식 보고되기 전 우한 바이러스연구소 연구원들이 이미 코로나19와 비슷한 증상으로 ,http://www.fnnews.com/news/202105241912398174
2021-05-24 00:00:00,"SK바사, 코로나 백신 개발 CEPI서 2000억원 규모 추가 지원금 확보",SK바이오사이언스 연구원이 백신 개발을 위해 R&D를 진행하고 있다. [파이낸셜뉴스] SK바이오사이언스가 국제민간기구인 전염병대비혁신연합(CEPI)으로부터 코로나19 백신 개발을 ,http://www.fnnews.com/news/202105240900571388
2021-05-24 00:00:00,"김기현 ""한미정상회담, 현금 지급하고 어음만 받아왔다""",[서울=뉴시스]전진환 기자 = 김기현 국민의힘 대표 권한대행 겸 원내대표가 24일 서울 여의도 국회에서 열린 비상대책위원회 회의에서 모두발언 하고 있다. (공동취재사진) 2021.,http://www.fnnews.com/news/202105241007383863
2021-05-24 00:00:00,"""난 안죽였다"" 22년간 결백 호소 남성…사형 뒤 '무죄 증거' 충격","4년 전 살인 혐의로 사형이 집행된 레딜 리의 사건 관련, 살인 도구에서 다른 이의 DNA가 발견됐다. (CNN 보도 갈무리) © 뉴스1 (서울=뉴스1) 최서영 기자 = 4년 전 ",http://www.fnnews.com/news/202105240919383089
2021-05-24 00:00:00,"미 국무부 보고서, 2019년 우한 연구원들 코로나 의심 증상으로 입원",지난 2월3일 중국 후베이성 우한시의 바이러스연구소내 생물안전 4급(P4) 실험실 전경. 당시 코로나19의 기원을 밝혀내기 위해 세계보건기구(WHO) 조사단이 이날 우한바이러스연구,http://www.fnnews.com/news/202105242150509732
2021-05-24 08:37:06,"일론 머스크 vs, 비탈릭 부테린, 도지코인 개발 '티격태격'","[파이낸셜뉴스] 일론 머스크 테슬라 CEO와 가상자산 시가총액 2위 이더리움을 창시한 비탈릭 부테린이 도지코인(DOGE) 개발 방향을 놓고 상반된 입장을 내놓고 있다. 머스크 CEO가 비탈릭을 향해 ""그는 도지코인을 두려워한다""고 꼬집고 나선 것이다. 머스크가 최근 트위터에서 도지코인 블록체인 처리 속도를 높이고 블록 데이터 저장 사이즈를..",https://www.fnnews.com/news/202105241612294859
2021-05-25 00:00:00,"美화이자, 코로나19 '부스터샷' 임상시험 시작",[프리포트=AP/뉴시스] 14일(현지시간) 미국 뉴욕 프리포트에서 한 남성이 화이자 코로나19 백신을 접종받고 있다. 2021.05.24. [서울=뉴시스] 김예진 기자 = 미국 제,http://www.fnnews.com/news/202105250646489529
2021-05-25 00:00:00,"TK로 내려간 이준석 ""대구서 인정받아야""",국민의힘 당 대표 출마를 선언한 이준석 전 최고위원이 지난 24일 오전 대구 중구 서문시장을 찾아 무릎과 허리를 굽혀 상인의 이야기에 귀를 기울이고 있다. 뉴스1 제공 [파이낸셜뉴,http://www.fnnews.com/news/202105250752575556
2021-05-25 00:00:00,"변이 감염 277명 늘어, 검출률 35.6%…""대구 유흥업소서 영국 변이""",[인천공항=뉴시스]고승민 기자 = 지난 20일 인천국제공항 1터미널 입국장에서 방역 관계자들이 업무를 보고 있다. 2021.05.20. kkssmm99@newsis.com [서울=,http://www.fnnews.com/news/202105251521205334
2021-05-25 00:00:00,"미 소비 무게 중심, 화장지→화장품 이동...백신이 바꾼 풍경",[파이낸셜뉴스] 코로나19 백신 접종 확대로 미국이 정상생활로 점차 복귀하는 가운데 소비 무게 중심도 생필품에서 화장품 등으로 옮겨가고 있다. 사진은 2019년 8월 19일(현지시,http://www.fnnews.com/news/202105250437220020
2021-05-25 00:00:00,"손정민 친구측 ""A의 범행 결론 내놓고 생각하니 목격자 매수설까지""",한강 경찰대가 지난 24일 오후 서울 서초구 반포한강공원 수상택시 승강장 인근에서 故 손정민씨 친구 A씨의 스마트폰 수색 작업을 하고 있는 모습. © News1 박세연 기자 (서울,http://www.fnnews.com/news/202105251036014010
2021-05-25 00:00:00,"윤호중, 한미회담 손해론에 ""기업 노고 깎아내려 안타깝다""",[서울=뉴시스]김진아 기자 = 윤호중 더불어민주당 원내대표가 25일 오전 서울 여의도 국회에서 열린 원내대책회의에서 발언하고 있다. (공동취재사진) 2021.05.25. photo,http://www.fnnews.com/news/202105251114465056
2021-05-25 00:00:00,"돌파감염 148만명 중 4명…""접종 2주 이후 확진자는 2명""(종합)",[서울=뉴시스]고범준 기자 = 25일 서울 도봉구 시립창동청소년센터에 마련된 코로나19 접종센터에서 어르신들이 백신 접종을 받기 위해 예진실 앞에 대기하고 있다. 이날 코로나19 ,http://www.fnnews.com/news/202105251725263154
2021-05-25 00:00:00,'조용한 감염 전파 확산' 광주·전남 밤새 9명 확진,[광주=뉴시스] = 코로나19 검사 키트. (사진=뉴시스 DB). photo@newsis.com *재판매 및 DB 금지 [광주·무안=뉴시스] 변재훈 기자 = 광주·전남에서 정확한 ,http://www.fnnews.com/news/202105250850110112
2021-05-25 00:00:00,"통일부 ""한미정상회담 후속조치는 남북대화 채널 복원""",통일부 <자료사진> © 뉴스1 (서울=뉴스1) 최소망 기자 = 통일부는 지난주 열린 한미정상회담 이후 남북관계 복원을 위한 최우선 조치로 '남북대화채널 복원'을 꼽았다.통일부 당국,http://www.fnnews.com/news/202105251202153489
2021-05-25 00:00:00,"日 AZ 접종 보류에...정부 ""종류 관계없이 빠르게 접종해야""",[서울=뉴시스]이영환 기자 = 아스트라제네카 코로나19 백신 접종을 앞두고 백신을 주사기에 분주(백신을 주사기에 나눠 옮김) 하고 있다. 2021.04.02. 20hwan@news,http://www.fnnews.com/news/202105251609085123
2021-05-25 00:00:00,마트 쓰레기통에 소변→제지하자 흉기난동…징역 8년,[그래픽] [서울=뉴시스] 이기상 기자 = 마트 안 쓰레기통에 소변을 보는 것을 제지하는 시민에게 흉기를 휘둘러 다치게 한 혐의로 재판에 넘겨진 50대 남성에게 1심 재판부가 실형,http://www.fnnews.com/news/202105250848024640
2021-05-25 00:00:00,"홍준표, 이준석에 ""지나가는 바람""…하태경 ""참 옹졸하다""",[서울=뉴시스]전진환 기자 = 하태경 국민의힘 의원이 8일 국회 소통관에서 오세훈 전 시장과 박원순 전 시장의 재임시 아파트 분양가를 비교하며 부동산 적폐비리 인사조치 촉구 기자회,http://www.fnnews.com/news/202105251448285178
2021-05-25 00:00:00,"홍익표 ""野 부동산 대책은 부자감세…1주택자 세부담 완화엔 동의""",30일 서울 여의도 국회의원회관에서 열린 더불어민주당 국민생활기준 2030 범국민특별위원회 활동보고 간담회에 앞서 홍익표 공동위원장이 발언하고 있다. 2021.4.30/뉴스1 © ,http://www.fnnews.com/news/202105251014539750
2021-05-25 00:00:00,"김기현 ""집권세력 민심 불감증…부동산 정책 수정 말짱 도루묵""",[서울=뉴시스]김진아 기자 = 김기현 국민의힘 당 대표 권한대행 겸 원내대표가 24일 오후 서울 여의도 국회에서 열린 부동산정책 발표 기자회견에서 발언을 하고 있다. (공동취재사진,http://www.fnnews.com/news/202105250944554081
2021-05-25 00:00:00,"與, 정부에 건의 ""백신 맞으면 자가격리·출입제한 면제""","[서울=뉴시스]최동준 기자 = 더불어민주당 송영길 대표, 윤호중 원내대표, 전혜숙 위원장을 비롯한 참석자들이 24일 서울 여의도 국회에서 열린 백신-치료제 특별위원회 1차 회의에서",http://www.fnnews.com/news/202105241807408529
2021-05-25 00:00:00,"국민의힘 대표 후보 5인, 누가 될까…오늘 비전발표회 관건",[서울=뉴시스]전진환 기자 = 황우여 국민의힘 선거관리위원장이 24일 서울 여의도 국회에서 열린 전당대회 선거관리위원회 회의를 마친 뒤 취재진의 질문을 받고 있다. (공동취재사진),http://www.fnnews.com/news/202105250501415800
2021-05-25 00:00:00,"'접종 유도' 큰 효과 보려면…전문가들 ""백신 복권 등 경제적 혜택 줘라""",24일 오전 서울 여의도 국회에서 열린 더불어민주당 백신·치료제특별위원회 첫 회의에서 송영길 대표가 모두발언을 하고 있다. 위원회는 이날 회의에서 백신 휴가와 백신 인센티브 제도 ,http://www.fnnews.com/news/202105251044264907
2021-05-25 00:00:00,"홍익표 ""임대사업자 혜택 축소 신중해야..종부세 이연제 도입 가능""","지난달 30일 서울 여의도 국회 의원회관에서 열린 더불어민주당 국민생활기준 2030 범국민특별위원회 활동보고 간담회에서 홍익표 공동위원장이 발언하고 있다. 사진=공동취재사진, 뉴시",http://www.fnnews.com/news/202105250941020530
2021-05-25 00:00:00,서울 신규 138명 확진…지속되는 집단감염,/사진=뉴스1화상 [파이낸셜뉴스] 서울지역 코로나19 신규 확진자가 138명이 발생하는 등 코로나19 4차 대유행 우려가 지속되고 있다. 25일 서울시에 따르면 이날 0시 기준으로,http://www.fnnews.com/news/202105251112385069
2021-05-25 09:00:00,27일부터 네이버·카카오서 코로나 백신 잔여분 당일예약 관련 Q&A,"[파이낸셜뉴스] 오는 27일부터 네이버와 카카오 앱을 통해 위탁의료기관의 코로나19 백신 잔여분을 조회하고 당일 예방접종 예약이 가능하다. 국민비서 서비스 기관인 네이버, 카카오의",http://www.fnnews.com/news/202105251128447175
2021-05-25 22:21:20,"남녀 초급장교, 빈 초소에 살림집 차렸다가 딱 걸렸다",[파이낸셜뉴스] 장교 임관 후 교육을 받던 남녀 소위가 교육시설 내 초소에서 휴일 낮 시간을 활용해 만났다 적발된 가운데 누리꾼의 응원이 이어지고 있다. 오늘 26일 육군에 따르면 육군보병학교에서 신임장교 지휘참모관리과정(OBC) 교육생인 남녀 소위가 휴일인 지난 23일 사용하지 않는 초소에서 휴식을 취하다 순찰 중인 근무자에게 발견됐다..,https://www.fnnews.com/news/202105260714147288
2021-05-26 00:00:00,"정민씨父 13쪽 입장문, 의혹 거듭 제기…친구 해명 반박도",故 손정민씨가 한강공원에서 실종됐다가 숨진 채 발견된 지 한 달째 되는 25일 오후 서울 서초구 반포수상택시 승강장 인근에 마련된 추모공간 너머로 수색작업이 계속되고 있다. 202,http://www.fnnews.com/news/202105261116411439
2021-05-26 00:00:00,"전일 급등에 따른 조정, 암호화폐 일제 하락…낙폭은 크지 않아(종합)",이 시각 현재 주요 암호화폐 시황 - 코인마켓캡 갈무리 이 시각 현재 주요 암호화폐 국내 시황 - 업비트 갈무리 (서울=뉴스1) 박형기 기자 = 전일 급등에 따른 조정으로 비트코인,http://www.fnnews.com/news/202105260642070412
2021-05-26 00:00:00,"'이준석 돌풍'에 與도 '깜짝'…""부럽고, 속 쓰려""",이준석 국민의힘 대표 후보가 25일 서울 마포구 누리꿈스퀘에서 열린 1차 전당대회에서 비전발표를 하고 있다. [파이낸셜뉴스] 이준석 전 국민의힘 최고위원이 각종 여론조사에서 국민의,http://www.fnnews.com/news/202105261112099359
2021-05-26 00:00:00,"여야 ""손실보상 소급적용"" 한목소리 압박…정부 ""어렵다"" 난색",곽아름 숨스터티카페 대표가 25일 서울 여의도 국회에서 열린 산업통상자원중소벤처기업위원회 손실보상법 입법청문회에 참석해 발언하고 있다. (공동취재사진) [파이낸셜뉴스] 여야가 코로,http://www.fnnews.com/news/202105251530047452
2021-05-26 00:00:00,"트럼프 ""코로나19 우한 연구소서 나와""…""중국은 다 안다""(종합)",[워싱턴=AP/뉴시스]도널드 트럼프 미국 대통령. 2020.09.24. [런던=뉴시스] 이지예 기자 = 도널드 트럼프 전 미국 대통령이 코로나19가 중국 우한 연구소에서 유출됐다는,http://www.fnnews.com/news/202105260055032210
2021-05-26 00:00:00,"중국, 3가지 이유로 필사적으로 비트코인 단속",사진=로이터뉴스1 중국 정부가 비트코인을 필사적으로 단속하려는 이유가 있으며 앞으로도 계속 이어갈 것으로 예상됨에 따라 전세계 개미(개인투자자)들은 주의가 필요하다고 25일(현지시,http://www.fnnews.com/news/202105260906376748
2021-05-26 00:00:00,"대구시, 65~74세 코로나19 예방접종 시작",[대구=뉴시스] 이무열 기자 = 아스트라제네카(AZ) 코로나19 백신 접종을 재개한 12일 오후 대구 서구보건소에서 소방관과 보건교사 등 접종 대상자들이 백신을 맞고 있다. 202,http://www.fnnews.com/news/202105261444055642
2021-05-26 00:00:00,"정민씨 양말과 한강 속 흙…""원소 조성비, 표준편차 내 유사""",© News1 이지원 디자이너 한강 경찰대가 24일 오후 서울 서초구 반포한강공원 수상택시 승강장 인근에서 故 손정민씨 친구 A씨의 스마트폰 수색 작업을 하고 있다. 2021.5.,http://www.fnnews.com/news/202105260601306777
2021-05-26 00:00:00,[종합]어제 코로나 신규확진자 707명…백신 1차 접종 394만2775명·접종률 7.7%,25일 오전 서울 중구 서울역광장에 마련된 코로나19 임시 선별진료소를 찾은 시민들이 검사를 받기 위해 줄을 서 있다. 사진=뉴스1 [파이낸셜뉴스] 어제 코로나19 신규 확진자가 ,http://www.fnnews.com/news/202105261016014343
2021-05-26 00:00:00,"국민의힘 당대표 컷오프 투표 시작…이·나·주 안정권, 2자리 각축","25일 서울 마포구 누리꿈스퀘에서 열린 국민의힘 1차 전당대회에서 당권주자들이 파이팅을 외치고 있다. 왼쪽부터 이준석, 조경태, 김웅, 윤영석, 주호영, 홍문표, 김은혜, 나경원 ",http://www.fnnews.com/news/202105261525183138
2021-05-26 00:00:00,"""제2 ‘배민·토스’ 나오려면 재창업 벽 낮춰야"" [fn이사람]","'배달의 민족' 김봉진 대표, '토스' 이승건 대표. 둘의 공통점은 성공한 벤처 사업가다. 많은 사람들은 이들의 성공신화만을 알고 있다. 다만 또 다른 공통점도 있다. 바로 실패를",http://www.fnnews.com/news/202105261744228737
2021-05-26 00:00:00,"이재용 사면 가능성 '솔솔'…靑 정책실장 ""별도 고려 있을 것""",[서울=뉴시스]홍효식 기자 = 이재용 삼성전자 부회장이 18일 오후 서울 서초구 서울고등법원에서 열리는 국정농단 관련 파기환송심 선고 공판에 출석하고 있다. 2021.01.18. ,http://www.fnnews.com/news/202105260638334232
2021-05-26 00:00:00,"김오수 ""조국 수사 때 별도 수사팀 제안…윤석열 배제하자고는 안해""",김오수 검찰총장 후보자가 26일 국회 법제사법위원회에서 열린 인사청문회에서 의원들의 질문에 답변하고 있다. 2021.5.26/뉴스1 © News1 이동해 기자 (서울=뉴스1) 이세,http://www.fnnews.com/news/202105261506468651
2021-05-26 00:00:00,"文대통령 ""한미연합훈련, 코로나로 대규모 훈련 어렵지 않겠나""","문재인 대통령이 26일 청와대에서 열린 여야 5당 대표 초청 오찬간담회에서 참석자들과 환담 후 간담회장으로 이동하고 있다. 왼쪽부터 최강욱 열린민주당 대표, 여영국 정의당 대표, ",http://www.fnnews.com/news/202105261537263260
2021-05-26 00:00:00,"""유럽연합, 연내 코로나19 백신 1억회분 기부""",[브뤼셀=AP/뉴시스]우르줄라 폰데어라이엔 유럽연합(EU) 집행위원회 위원장이 26일(현지시간) 브뤼셀 유럽의회에서 연설하고 있다. 2021.04.27. [서울=뉴시스] 이재우 기,http://www.fnnews.com/news/202105260410007793
2021-05-26 00:00:00,"코로나 변이 퍼진 부산, '돌파 감염'까지 나왔다",부산에서 화이자 2차 접종까지 마친 20대 간호사가 코로나19 확진 판정을 받았다. 시 방역당국은 변이 바이러스에 의한 감염 가능성을 염두에 두고 조사 중이다. 26일 부산시에 따,http://www.fnnews.com/news/202105261835331067
2021-05-26 00:00:00,7월부터 백신 접종자 마스크 없이 실외 활동 가능…사적 모임 제한도 완화,[파이낸셜뉴스] 7월부터 코로나19 백신 1차 접종자는 마스크 착용 없이 실외 활동이 가능해진다. 또한 예방접종 완료자는 사적 모임 인원 기준에서 제외돼 각종 모임 등을 자유롭게 ,http://www.fnnews.com/news/202105261136361763
2021-05-26 00:00:00,"[속보] 오세훈 ""재개발 막던 주거정비지수제 폐지""","[파이낸셜뉴스] 오세훈 서울시장은 ""재개발 정비구역 진입장벽으로 작용했던 '주거정비지수제'를 폐지한다""며 ""이제 법적 요건만 충족하면 재개발구역 지정이 가능하다""고 26일 밝혔다.",http://www.fnnews.com/news/202105260939362452
2021-05-26 00:00:00,"""미국 성인 절반, 코로나19 백신 접종 완료"" 백악관",[서울=뉴시스] 미국 질병통제예방센터(CDC)가 25일(현지시간) 홈페이지에 게재한 코로나19 백신 접종 현황. 사진은 홈페이지 갈무리. 2021.05.26 *재판매 및 DB 금지,http://www.fnnews.com/news/202105260344352344
2021-05-26 09:00:00,신고가 찍은 대치·삼성·청담·잠실…토지거래허가제 연장한다,만료 한 달을 앞둔 서울 강남구 삼성·대치·청담과 송파구 잠실동(법정동 기준)의 토지거래허가제가 연장으로 가닥이 잡히고 있다. 잠실 스포츠·마이스 개발 사업 등이 여전히 진행 중이,http://www.fnnews.com/news/202105261709011619
2021-05-26 09:00:00,"시의원이 '끈 수영복' 등원…동료들도 ""제발 좀 가려라"" 핀잔",아르헨티나 시의원 칸델라 코레아가 소셜미디어에 공유한 일상 모습. (인스타그램 갈무리) © 뉴스1 (서울=뉴스1) 최서영 기자 = 아르헨티나의 한 여성 시의원이 노출 많은 옷차림을,https://m.fnnews.com/news/202105260816093766
2021-05-26 09:00:00,"노출 즐기는 아르헨 女 시의원 ""뭐가 문제? 선입견 깨야""",칸델라 코레아 인스타그램 캡쳐 아르헨티나 여자 시의원이 노출 있는 사진으로 구설수에 오르고 있다.26일 현지 언론에 따르면 아르헨티나 지방도시 살타 현역 시의원인 칸델라 코레아는 ,https://m.fnnews.com/news/202105260657286052
2021-05-26 09:34:37,[fn스트리트] 지하 경부고속도로,"1992년 고 정주영 현대그룹 명예회장이 통일국민당을 창당, 대선 출마를 선언한 뒤 경부고속도로 복층화를 공약으로 내걸었다. 경부고속도로를 건설한 장본인이 22년 만에 2층짜리 증축계획을 밝힌 것이다. 발표 당시 대부분 황당무계하다는 반응이었다. 15년이 흐른 2007년 한나라당 대선 경선에 나선 홍준표 의원이 경부고속도로 복층화 공약을 슬쩍 끄..",https://www.fnnews.com/news/202105261834368268
2021-05-27 00:00:00,전쟁의 잔혹성 고스란히… 한국 온 '한국에서의 학살' [이 전시],파블로 피카소 '한국에서의 학살'(1951) 비채아트뮤지엄 제공 매일 수백명의 사람들이 그의 작품을 보기 위해 줄을 늘어서 있다. 휴일이라면 전시장 앞에 도착해 입장하기까지 100,http://www.fnnews.com/news/202105271807558442
2021-05-27 00:00:00,"""가슴 노출, 부끄러움 알아라"" 야외 모유수유 엄마 폭행",지난 18일 프랑스 보르도에서 길에서 수유 중인 마일리스가 다른 여성으로부터 폭행당했다. (독티시모 영상 갈무리) © 뉴스1 마일리스가 폭행 당한 사건이 알려지자 이를 접한 프랑스,http://www.fnnews.com/news/202105271442060879
2021-05-27 00:00:00,재개발 문턱 낮춘 오세훈 '뉴타운 부활' 시동…재건축은 속도조절,[서울=뉴시스]정병혁 기자 = 오세훈 서울시장이 26일 오전 서울시청에서 재개발 활성화를 위한 규제완화 방안을 발표하고 있다. 2021.05.26. jhope@newsis.com ,http://www.fnnews.com/news/202105270502307661
2021-05-27 00:00:00,"文대통령 ""재정이 경제 균형추 돼 양극화 바로 잡아야""","[서울=뉴시스]지난해 5월 국가재정전략회의를 주재하던 문재인 대통령의 모습. (사진=뉴시스DB). 2020.05.25. [서울=뉴시스]김태규 기자 = 문재인 대통령은 27일 ""재정",http://www.fnnews.com/news/202105271526397619
2021-05-27 00:00:00,서울 오후 6시까지 190명 확진…'사흘째 200명대' 전망,서울 중구 서울역광장에 마련된 임시 선별진료소를 찾은 시민이 검사를 받고 있다. 2021.5.25/뉴스1 © News1 이재명 기자 (서울=뉴스1) 장지훈 기자 = 서울 지역 신종,http://www.fnnews.com/news/202105271822536854
2021-05-27 00:00:00,미중 무역협상 대표 첫 통화...대면회담 가능성도,류허 중국 경제부총리. /사진=뉴스1 【베이징=정지우 특파원】조 바이든 행정부 출범 이후 처음으로 미국과 중국의 무역협상 대표가 26일(현지시간) 전화통화를 갖고 양국 현안을 논의,http://www.fnnews.com/news/202105271618097515
2021-05-27 00:00:00,"경찰 ""한강 대학생, 과거 물놀이 했다""…23쪽 자료공개",[서울=뉴시스]배훈식 기자 = 경찰이 지난 12일 오후 서울 서초구 반포한강공원 수상택시 승강장 인근에서 A(22)씨의 친구 B씨의 휴대전화 수색작업을 하고 있다. 2021.05.,http://www.fnnews.com/news/202105271550112894
2021-05-27 00:00:00,괜찮다 vs 성급 변이 바이러스 확산중에 노마스크?,[파이낸셜뉴스] 문재인 대통령과 조 바이든 미국 대통령이 21일(현지시간) 미국의 수도 워싱턴 백악관에서 열린 회담에서 노마스크로 마주보고 웃으며 악수하고 있다. /사진=청와대 제,http://www.fnnews.com/news/202105270725310102
2021-05-27 00:00:00,"""'뉴타운 빌라 불장' 또 올까""…'재개발 완화' 꺼낸 吳 과제는","서울시내 저층 주거지 모습. 2021.5.26/뉴스1 © News1 조태형 기자 (서울=뉴스1) 박승희 기자 = ""재개발 투자 오픈 카톡방에 초대합니다.""오세훈 서울시장이 재개발 ",http://www.fnnews.com/news/202105270615580672
2021-05-27 00:00:00,"[속보] 한은, 올해 경제성장률 4.0%...물가상승률 1.8% '상향'","/사진=뉴스1 [파이낸셜뉴스] 한국은행이 올해 경제성장률 전망치를 4.0%로 상향했다. 올해 소비자 물가상승률은 1.8%, 내년은 1.4%로 각각 전망했다. 한국은행은 27일 금융",http://www.fnnews.com/news/202105270908344239
2021-05-27 00:00:00,주택 당 18만원 헤택?…1주택자 '몰빵' 정책 계속된다,김진표 더불어민주당 부동산특위 위원장이 27일 서울 여의도 국회 소통관에서 주택시장안정위한 공급 금융세제 개선안을 발표하고 있다. /사진=뉴시스 [파이낸셜뉴스]더불어민주당이 1주택,http://www.fnnews.com/news/202105271612172421
2021-05-27 00:00:00,“백신 접종 안하면 포상휴가 제외”..육군 3사단 접종 강제 의혹,"사진=페이스북 페이지 '육군훈련소 대신 전해드립니다' 갈무리 [파이낸셜뉴스] 육군 3사단에서 군 간부가 병사들에게 코로나19 백신을 맞지 않으면 포상휴가, 취침 시 마스크 착용 등",http://www.fnnews.com/news/202105270631534263
2021-05-27 00:00:00,서울 신규 확진 218명...4차 대유행 우려 지속,/사진=뉴스1 [파이낸셜뉴스] 서울지역 코로나19 신규 확진자가 218명이 발생하는 등 코로나19 4차 대유행 우려가 지속되고 있다. 사망자도 1명이 늘었다. 27일 서울시에 따르,http://www.fnnews.com/news/202105271042556278
2021-05-27 00:00:00,이더리움 10% 폭등 바라만 본 뉴욕증시[서학개미모닝브리핑],[파이낸셜뉴스] 미국 뉴욕증권거래소(NYSE) /사진=로이터뉴스1 급등락세를 보였던 비트코인 값이 안정되면서 뉴욕증시 주요지수가 모두 소폭 상승했다. 26일(현지시간) 가상자산 대,http://www.fnnews.com/news/202105270647008709
2021-05-27 00:00:00,"[속보]與, 기존 매입임대 양도세 중과배제 6개월 후 종료","(출처=뉴시스/NEWSIS) [서울=뉴시스] 김형섭 기자 = 與, 기존 매입임대 양도세 중과배제 6개월 후 종료☞공감언론 뉴시스 ephites@newsis.com <저작권자ⓒ 공감",http://www.fnnews.com/news/202105271436008634
2021-05-27 00:00:00,"文 대통령 ""추경 가능성 열어둬야""...재정건전성 '초비상'",[서울=뉴시스]박영태 기자 = 문재인 대통령이 27일 오후 청와대에서 열린 ‘2021국가재정전략회의’에 참석해 발언하고 있다. 2021.05.27. since1999@newsis.,http://www.fnnews.com/news/202105271637144842
2021-05-27 00:00:00,"공수처, 조희연 압수물 분석 완료..조만간 본격 소환조사 착수(종합)",고위공직자범죄수사처(공수처) 수사2부가 18일 조희연 서울시교육감의 해직 교사 부당 특별채용 의혹과 관련한 서울시교육청을 압수수색을 마치고 건물 밖으로 나서고 있다. /사진=뉴스1,http://www.fnnews.com/news/202105271506005565
2021-05-27 00:00:00,"'이준석 돌풍'에 野 진퇴양난…""검증 안 됐지만, 이미 바람 타""",[서울=뉴시스]국회사진기자단 = 국민의힘 이준석 당 대표 후보가 25일 서울 마포구 누리꿈스퀘어에서 열린 국민의힘 제1차 전당대회 비전스토리텔링PT에서 발표를 하고 있다. 2021,http://www.fnnews.com/news/202105270501378756
